#
#"Run ID"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#----------------------------------------------------------------
1.0000000000000	-0.0048935101200131	-0.0023528570232316	549.99491377312	0.0000000000000
2.0000000000000	-0.0065136419659754	-0.0028298265712338	549.99477647664	0.0000000000000
3.0000000000000	-0.0085695148446751	-0.0028873747002958	549.99470624270	0.0000000000000
4.0000000000000	-0.010969716298625	-0.0021976465957612	549.99467827952	0.0000000000000
5.0000000000000	-0.013309389643819	-0.00043119684220032	549.99466497331	0.0000000000000
6.0000000000000	-0.014873019426320	0.0023807035845605	549.99465743955	0.0000000000000
7.0000000000000	-0.015090292862991	0.0056195109280095	549.99465248403	0.0000000000000
8.0000000000000	-0.014047258169219	0.0084066719586382	549.99464885034	0.0000000000000
9.0000000000000	-0.012344315448707	0.010292110504710	549.99464598973	0.0000000000000
10.000000000000	-0.010535294227674	0.011320914694419	549.99464358222	0.0000000000000
11.000000000000	-0.0089194151580175	0.011746419641475	549.99464147672	0.0000000000000
12.000000000000	-0.0074673381093584	-0.0061801642714030	549.99531076787	0.0000000000000
13.000000000000	-0.0098669185138678	-0.0068907350060397	549.99536551428	0.0000000000000
14.000000000000	-0.012966799540527	-0.0070211839159862	549.99538144290	0.0000000000000
15.000000000000	-0.016624959925463	-0.0060688406992623	549.99538523305	0.0000000000000
16.000000000000	-0.020278928220700	-0.0035191817750153	549.99538477895	0.0000000000000
17.000000000000	-0.022886911285106	0.00066833415229233	549.99538294659	0.0000000000000
18.000000000000	-0.023517182366873	0.0056535053512369	549.99538089025	0.0000000000000
19.000000000000	-0.022163300527058	0.010123286644150	549.99537905305	0.0000000000000
20.000000000000	-0.019654131526554	0.013282022909690	549.99537757050	0.0000000000000
21.000000000000	-0.016874932001044	0.015104896793122	549.99537644819	0.0000000000000
22.000000000000	-0.014334651404381	0.015945868952234	549.99537563386	0.0000000000000
23.000000000000	-0.010570296743431	-0.010936743313944	549.99516978474	0.0000000000000
24.000000000000	-0.013977938388892	-0.011879637544031	549.99507950039	0.0000000000000
25.000000000000	-0.018331572785102	-0.012026499616845	549.99509545426	0.0000000000000
26.000000000000	-0.023466022129874	-0.010670764781122	549.99510256872	0.0000000000000
27.000000000000	-0.028591846792603	-0.0070980788288210	549.99510409527	0.0000000000000
28.000000000000	-0.032291881210790	-0.0012296036706621	549.99510328547	0.0000000000000
29.000000000000	-0.033253858679696	0.0057618922201387	549.99510169705	0.0000000000000
30.000000000000	-0.031445797517282	0.012090151326271	549.99509998776	0.0000000000000
31.000000000000	-0.027985709407960	0.016626472246656	549.99509840171	0.0000000000000
32.000000000000	-0.024113441277928	0.019295297372006	549.99509701320	0.0000000000000
33.000000000000	-0.020529803025030	0.020576588981982	549.99509582202	0.0000000000000
34.000000000000	-0.014164289215927	-0.016167476609425	549.99510704997	0.0000000000000
35.000000000000	-0.018664565952907	-0.017419863210394	549.99509273894	0.0000000000000
36.000000000000	-0.024383503377604	-0.017642513934050	549.99508580743	0.0000000000000
37.000000000000	-0.031127561249913	-0.015950928850474	549.99508239796	0.0000000000000
38.000000000000	-0.037957671498300	-0.011407376512525	549.99508065410	0.0000000000000
39.000000000000	-0.043049584293165	-0.0038654005979352	549.99507932036	0.0000000000000
40.000000000000	-0.044705199490329	0.0053430375827850	549.99507813161	0.0000000000000
41.000000000000	-0.042680873922886	0.013914096950136	549.99507707385	0.0000000000000
42.000000000000	-0.038307513062399	0.020254300965298	549.99507615985	0.0000000000000
43.000000000000	-0.033192277539460	0.024133334305780	549.99507538836	0.0000000000000
44.000000000000	-0.028374460629175	0.026099212862324	549.99507475245	0.0000000000000
45.000000000000	-0.017860784751963	-0.021923738559912	549.99542784129	0.0000000000000
46.000000000000	-0.023392304550778	-0.023564629120644	549.99543951972	0.0000000000000
47.000000000000	-0.030476519079465	-0.023988468635372	549.99545394218	0.0000000000000
48.000000000000	-0.038885927961170	-0.022145509348826	549.99545650112	0.0000000000000
49.000000000000	-0.047571283754070	-0.016889823243690	549.99545623440	0.0000000000000
50.000000000000	-0.054443432931298	-0.0078418757277133	549.99545531829	0.0000000000000
51.000000000000	-0.057285051959286	0.0036038182448511	549.99545432297	0.0000000000000
52.000000000000	-0.055483564086945	0.014707306556120	549.99545340528	0.0000000000000
53.000000000000	-0.050412557762153	0.023308424734587	549.99545259299	0.0000000000000
54.000000000000	-0.044084932707101	0.028820782038162	549.99545188041	0.0000000000000
55.000000000000	-0.037917988492138	0.031803730069209	549.99545125246	0.0000000000000
56.000000000000	-0.021488068706898	-0.028048187947385	549.99548992008	0.0000000000000
57.000000000000	-0.027972094057062	-0.030124013306551	549.99550688082	0.0000000000000
58.000000000000	-0.036281399305927	-0.030942761053233	549.99547975245	0.0000000000000
59.000000000000	-0.046313993184985	-0.029313951070374	549.99546411883	0.0000000000000
60.000000000000	-0.057034607405371	-0.023836716619019	549.99545418982	0.0000000000000
61.000000000000	-0.066200930377163	-0.013763637813369	549.99544742151	0.0000000000000
62.000000000000	-0.071070485415669	-0.00021906104832802	549.99544254064	0.0000000000000
63.000000000000	-0.070313924256061	0.013768009256297	549.99543883987	0.0000000000000
64.000000000000	-0.065062500749347	0.025279020441932	549.99543589389	0.0000000000000
65.000000000000	-0.057650083611532	0.033134687836379	549.99543345183	0.0000000000000
66.000000000000	-0.050000458538309	0.037708513632341	549.99543137285	0.0000000000000
67.000000000000	-0.026241530527701	-0.034887913702750	549.99528990131	0.0000000000000
68.000000000000	-0.033988011924767	-0.037309787894226	549.99523330053	0.0000000000000
69.000000000000	-0.043917297409942	-0.038213491863997	549.99521898638	0.0000000000000
70.000000000000	-0.055788666543399	-0.036230370410247	549.99521189557	0.0000000000000
71.000000000000	-0.068428886823941	-0.029796171195839	549.99520865121	0.0000000000000
72.000000000000	-0.079301913672937	-0.018099331551144	549.99520709694	0.0000000000000
73.000000000000	-0.085346446835009	-0.0023102344503875	549.99520623030	0.0000000000000
74.000000000000	-0.084945316193053	0.014227776930326	549.99520565202	0.0000000000000
75.000000000000	-0.079198698471964	0.028136211255591	549.99520521160	0.0000000000000
76.000000000000	-0.070695697792792	0.037894059093082	549.99520484193	0.0000000000000
77.000000000000	-0.061703259135655	0.043781509672432	549.99520450921	0.0000000000000
78.000000000000	-0.030092848372897	-0.041761707873027	549.99503726077	0.0000000000000
79.000000000000	-0.038770936021002	-0.044738226213496	549.99488423628	0.0000000000000
80.000000000000	-0.049863675895060	-0.046163204387898	549.99484021536	0.0000000000000
81.000000000000	-0.063271747056454	-0.044619494212028	549.99482496066	0.0000000000000
82.000000000000	-0.077955274648454	-0.038344876151595	549.99481838657	0.0000000000000
83.000000000000	-0.091378294936055	-0.026134849187545	549.99481538070	0.0000000000000
84.000000000000	-0.10007360928920	-0.0087510938928358	549.99481400464	0.0000000000000
85.000000000000	-0.10168347964182	0.010563765182471	549.99481339592	0.0000000000000
86.000000000000	-0.096665129597935	0.027836833258180	549.99481314466	0.0000000000000
87.000000000000	-0.087617507947021	0.040718986803348	549.99481305152	0.0000000000000
88.000000000000	-0.077281660150931	0.049008221670829	549.99481301711	0.0000000000000
89.000000000000	-0.034557196917762	-0.048977343351394	549.99480457216	0.0000000000000
90.000000000000	-0.044339406798966	-0.052386444062531	549.99484944918	0.0000000000000
91.000000000000	-0.056763547433471	-0.054146048079163	549.99485548161	0.0000000000000
92.000000000000	-0.071791245404390	-0.052737420488120	549.99485688424	0.0000000000000
